% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2	ccId
1.542	1	1	155	3	1	22	2769	22	2769	0
1.542	1	1	155	3	1	22	2769	22	2769	0
1.542	1	1	155	3	1	22	2769	22	2769	0
1.543	1	1	155	4	1	22	2769	22	2769	0
1.543	1	1	155	4	1	22	2769	22	2769	0
1.543	1	1	155	4	1	22	2769	22	2769	0
1.544	1	1	155	5	1	22	2769	22	2769	0
1.544	1	1	155	5	1	22	2769	22	2769	0
1.544	1	1	155	5	1	22	2769	22	2769	0
1.545	1	1	155	6	1	22	2769	22	2769	0
1.545	1	1	155	6	1	22	2769	22	2769	0
1.545	1	1	155	6	1	22	2769	22	2769	0
1.546	1	1	155	7	1	22	2769	22	2769	0
1.546	1	1	155	7	1	22	2769	22	2769	0
1.546	1	1	155	7	1	22	2769	22	2769	0
1.547	1	1	155	8	1	22	2769	22	2769	0
1.547	1	1	155	8	1	22	2769	22	2769	0
1.547	1	1	155	8	1	22	2769	22	2769	0
1.548	1	1	155	9	1	22	2769	22	2769	0
1.548	1	1	155	9	1	22	2769	22	2769	0
1.548	1	1	155	9	1	22	2769	22	2769	0
1.549	1	1	155	10	1	22	2769	22	2769	0
1.549	1	1	155	10	1	22	2769	22	2769	0
1.549	1	1	155	10	1	22	2769	22	2769	0
1.55	1	1	156	1	1	22	2769	22	2769	0
1.55	1	1	156	1	1	22	2769	22	2769	0
1.55	1	1	156	1	1	22	2769	22	2769	0
1.551	1	1	156	2	1	22	2769	22	2769	0
1.551	1	1	156	2	1	22	2769	22	2769	0
1.551	1	1	156	2	1	22	2769	22	2769	0
1.552	1	1	156	3	1	22	2769	22	2769	0
1.552	1	1	156	3	1	22	2769	22	2769	0
1.552	1	1	156	3	1	22	2769	22	2769	0
1.553	1	1	156	4	1	22	2769	22	2769	0
1.553	1	1	156	4	1	22	2769	22	2769	0
1.553	1	1	156	4	1	22	2769	22	2769	0
1.554	1	1	156	5	1	22	2769	22	2769	0
1.554	1	1	156	5	1	22	2769	22	2769	0
1.554	1	1	156	5	1	22	2769	22	2769	0
1.555	1	1	156	6	1	22	2769	22	2769	0
1.555	1	1	156	6	1	22	2769	22	2769	0
1.555	1	1	156	6	1	22	2769	22	2769	0
1.556	1	1	156	7	1	22	2769	22	2769	0
1.556	1	1	156	7	1	22	2769	22	2769	0
1.556	1	1	156	7	1	22	2769	22	2769	0
1.557	1	1	156	8	1	22	2769	22	2769	0
1.557	1	1	156	8	1	22	2769	22	2769	0
1.557	1	1	156	8	1	22	2769	22	2769	0
1.558	1	1	156	9	1	22	2769	22	2769	0
1.558	1	1	156	9	1	22	2769	22	2769	0
1.558	1	1	156	9	1	22	2769	22	2769	0
1.559	1	1	156	10	1	22	2769	22	2769	0
1.559	1	1	156	10	1	22	2769	22	2769	0
1.559	1	1	156	10	1	22	2769	22	2769	0
1.56	1	1	157	1	1	22	2769	22	2769	0
1.56	1	1	157	1	1	22	2769	22	2769	0
1.56	1	1	157	1	1	22	2769	22	2769	0
1.561	1	1	157	2	1	22	2769	22	2769	0
1.561	1	1	157	2	1	22	2769	22	2769	0
1.561	1	1	157	2	1	22	2769	22	2769	0
1.562	1	1	157	3	1	22	2769	22	2769	0
1.562	1	1	157	3	1	22	2769	22	2769	0
1.562	1	1	157	3	1	22	2769	22	2769	0
1.563	1	1	157	4	1	22	2769	22	2769	0
1.563	1	1	157	4	1	22	2769	22	2769	0
1.563	1	1	157	4	1	22	2769	22	2769	0
1.564	1	1	157	5	1	22	2769	22	2769	0
1.564	1	1	157	5	1	22	2769	22	2769	0
1.564	1	1	157	5	1	22	2769	22	2769	0
1.565	1	1	157	6	1	22	2769	22	2769	0
1.565	1	1	157	6	1	22	2769	22	2769	0
1.565	1	1	157	6	1	22	2769	22	2769	0
1.566	1	1	157	7	1	22	2769	22	2769	0
1.566	1	1	157	7	1	22	2769	22	2769	0
1.566	1	1	157	7	1	22	2769	22	2769	0
1.567	1	1	157	8	1	22	2769	22	2769	0
1.567	1	1	157	8	1	22	2769	22	2769	0
1.567	1	1	157	8	1	22	2769	22	2769	0
1.568	1	1	157	9	1	22	2769	22	2769	0
1.568	1	1	157	9	1	22	2769	22	2769	0
1.568	1	1	157	9	1	22	2769	22	2769	0
1.569	1	1	157	10	1	22	2769	22	2769	0
1.569	1	1	157	10	1	22	2769	22	2769	0
1.569	1	1	157	10	1	22	2769	22	2769	0
1.57	1	1	158	1	1	22	2769	22	2769	0
1.57	1	1	158	1	1	22	2769	22	2769	0
1.57	1	1	158	1	1	22	2769	22	2769	0
1.571	1	1	158	2	1	22	2769	22	2769	0
1.571	1	1	158	2	1	22	2769	22	2769	0
1.571	1	1	158	2	1	22	2769	22	2769	0
1.572	1	1	158	3	1	22	2769	22	2769	0
1.572	1	1	158	3	1	22	2769	22	2769	0
1.572	1	1	158	3	1	22	2769	22	2769	0
1.573	1	1	158	4	1	22	2769	22	2769	0
1.573	1	1	158	4	1	22	2769	22	2769	0
1.573	1	1	158	4	1	22	2769	22	2769	0
1.574	1	1	158	5	1	22	2769	22	2769	0
1.574	1	1	158	5	1	22	2769	22	2769	0
1.574	1	1	158	5	1	22	2769	22	2769	0
1.575	1	1	158	6	1	22	2769	22	2769	0
1.575	1	1	158	6	1	22	2769	22	2769	0
1.575	1	1	158	6	1	22	2769	22	2769	0
1.576	1	1	158	7	1	22	2769	22	2769	0
1.576	1	1	158	7	1	22	2769	22	2769	0
1.576	1	1	158	7	1	22	2769	22	2769	0
1.577	1	1	158	8	1	22	2769	22	2769	0
1.577	1	1	158	8	1	22	2769	22	2769	0
1.577	1	1	158	8	1	22	2769	22	2769	0
1.578	1	1	158	9	1	22	2769	22	2769	0
1.578	1	1	158	9	1	22	2769	22	2769	0
1.578	1	1	158	9	1	22	2769	22	2769	0
1.579	1	1	158	10	1	22	2769	22	2769	0
1.579	1	1	158	10	1	22	2769	22	2769	0
1.579	1	1	158	10	1	22	2769	22	2769	0
1.58	1	1	159	1	1	22	2769	22	2769	0
1.58	1	1	159	1	1	22	2769	22	2769	0
1.58	1	1	159	1	1	22	2769	22	2769	0
1.581	1	1	159	2	1	22	2769	22	2769	0
1.581	1	1	159	2	1	22	2769	22	2769	0
1.581	1	1	159	2	1	22	2769	22	2769	0
1.582	1	1	159	3	1	22	2769	22	2769	0
1.582	1	1	159	3	1	22	2769	22	2769	0
1.582	1	1	159	3	1	22	2769	22	2769	0
1.583	1	1	159	4	1	22	2769	22	2769	0
1.583	1	1	159	4	1	22	2769	22	2769	0
1.583	1	1	159	4	1	22	2769	22	2769	0
1.584	1	1	159	5	1	22	2769	22	2769	0
1.584	1	1	159	5	1	22	2769	22	2769	0
1.584	1	1	159	5	1	22	2769	22	2769	0
1.585	1	1	159	6	1	22	2769	22	2769	0
1.585	1	1	159	6	1	22	2769	22	2769	0
1.585	1	1	159	6	1	22	2769	22	2769	0
1.586	1	1	159	7	1	22	2769	22	2769	0
1.586	1	1	159	7	1	22	2769	22	2769	0
1.586	1	1	159	7	1	22	2769	22	2769	0
1.587	1	1	159	8	1	22	2769	22	2769	0
1.587	1	1	159	8	1	22	2769	22	2769	0
1.587	1	1	159	8	1	22	2769	22	2769	0
1.588	1	1	159	9	1	22	2769	22	2769	0
1.588	1	1	159	9	1	22	2769	22	2769	0
1.588	1	1	159	9	1	22	2769	22	2769	0
1.589	1	1	159	10	1	22	2769	22	2769	0
1.589	1	1	159	10	1	22	2769	22	2769	0
1.589	1	1	159	10	1	22	2769	22	2769	0
1.59	1	1	160	1	1	22	2769	22	2769	0
1.59	1	1	160	1	1	22	2769	22	2769	0
1.59	1	1	160	1	1	22	2769	22	2769	0
1.591	1	1	160	2	1	22	2769	22	2769	0
1.591	1	1	160	2	1	22	2769	22	2769	0
1.591	1	1	160	2	1	22	2769	22	2769	0
1.592	1	1	160	3	1	22	2769	22	2769	0
1.592	1	1	160	3	1	22	2769	22	2769	0
1.592	1	1	160	3	1	22	2769	22	2769	0
1.593	1	1	160	4	1	22	2769	22	2769	0
1.593	1	1	160	4	1	22	2769	22	2769	0
1.593	1	1	160	4	1	22	2769	22	2769	0
1.594	1	1	160	5	1	22	2769	22	2769	0
1.594	1	1	160	5	1	22	2769	22	2769	0
1.594	1	1	160	5	1	22	2769	22	2769	0
1.595	1	1	160	6	1	22	2769	22	2769	0
1.595	1	1	160	6	1	22	2769	22	2769	0
1.595	1	1	160	6	1	22	2769	22	2769	0
1.596	1	1	160	7	1	22	2769	22	2769	0
1.596	1	1	160	7	1	22	2769	22	2769	0
1.596	1	1	160	7	1	22	2769	22	2769	0
1.597	1	1	160	8	1	22	2769	22	2769	0
1.597	1	1	160	8	1	22	2769	22	2769	0
1.597	1	1	160	8	1	22	2769	22	2769	0
1.598	1	1	160	9	1	22	2769	22	2769	0
1.598	1	1	160	9	1	22	2769	22	2769	0
1.598	1	1	160	9	1	22	2769	22	2769	0
1.599	1	1	160	10	1	22	2769	22	2769	0
1.599	1	1	160	10	1	22	2769	22	2769	0
1.599	1	1	160	10	1	22	2769	22	2769	0
1.6	1	1	161	1	1	22	2769	22	2769	0
1.6	1	1	161	1	1	22	2769	22	2769	0
1.6	1	1	161	1	1	22	2769	22	2769	0
1.601	1	1	161	2	1	22	2769	22	2769	0
1.601	1	1	161	2	1	22	2769	22	2769	0
1.601	1	1	161	2	1	22	2769	22	2769	0
1.602	1	1	161	3	1	22	2769	22	2769	0
1.602	1	1	161	3	1	22	2769	22	2769	0
1.602	1	1	161	3	1	22	2769	22	2769	0
1.603	1	1	161	4	1	22	2769	22	2769	0
1.603	1	1	161	4	1	22	2769	22	2769	0
1.603	1	1	161	4	1	22	2769	22	2769	0
1.604	1	1	161	5	1	22	2769	22	2769	0
1.604	1	1	161	5	1	22	2769	22	2769	0
1.604	1	1	161	5	1	22	2769	22	2769	0
1.605	1	1	161	6	1	22	2769	22	2769	0
1.605	1	1	161	6	1	22	2769	22	2769	0
1.605	1	1	161	6	1	22	2769	22	2769	0
1.606	1	1	161	7	1	22	2769	22	2769	0
1.606	1	1	161	7	1	22	2769	22	2769	0
1.606	1	1	161	7	1	22	2769	22	2769	0
1.607	1	1	161	8	1	22	2769	22	2769	0
1.607	1	1	161	8	1	22	2769	22	2769	0
1.607	1	1	161	8	1	22	2769	22	2769	0
1.608	1	1	161	9	1	22	2769	22	2769	0
1.608	1	1	161	9	1	22	2769	22	2769	0
1.608	1	1	161	9	1	22	2769	22	2769	0
1.609	1	1	161	10	1	22	2769	22	2769	0
1.609	1	1	161	10	1	22	2769	22	2769	0
1.609	1	1	161	10	1	22	2769	22	2769	0
1.61	1	1	162	1	1	22	2769	22	2769	0
1.61	1	1	162	1	1	22	2769	22	2769	0
1.61	1	1	162	1	1	22	2769	22	2769	0
1.611	1	1	162	2	1	22	2769	22	2769	0
1.611	1	1	162	2	1	22	2769	22	2769	0
1.611	1	1	162	2	1	22	2769	22	2769	0
1.612	1	1	162	3	1	22	2769	22	2769	0
1.612	1	1	162	3	1	22	2769	22	2769	0
1.612	1	1	162	3	1	22	2769	22	2769	0
1.613	1	1	162	4	1	22	2769	22	2769	0
1.613	1	1	162	4	1	22	2769	22	2769	0
1.613	1	1	162	4	1	22	2769	22	2769	0
1.614	1	1	162	5	1	22	2769	22	2769	0
1.614	1	1	162	5	1	22	2769	22	2769	0
1.614	1	1	162	5	1	22	2769	22	2769	0
1.615	1	1	162	6	1	22	2769	22	2769	0
1.615	1	1	162	6	1	22	2769	22	2769	0
1.615	1	1	162	6	1	22	2769	22	2769	0
1.616	1	1	162	7	1	22	2769	22	2769	0
1.616	1	1	162	7	1	22	2769	22	2769	0
1.616	1	1	162	7	1	22	2769	22	2769	0
1.617	1	1	162	8	1	22	2769	22	2769	0
1.617	1	1	162	8	1	22	2769	22	2769	0
1.617	1	1	162	8	1	22	2769	22	2769	0
1.618	1	1	162	9	1	22	2769	22	2769	0
1.618	1	1	162	9	1	22	2769	22	2769	0
1.618	1	1	162	9	1	22	2769	22	2769	0
1.619	1	1	162	10	1	22	2769	22	2769	0
1.619	1	1	162	10	1	22	2769	22	2769	0
1.619	1	1	162	10	1	22	2769	22	2769	0
1.62	1	1	163	1	1	22	2769	22	2769	0
1.62	1	1	163	1	1	22	2769	22	2769	0
1.62	1	1	163	1	1	22	2769	22	2769	0
1.621	1	1	163	2	1	22	2769	22	2769	0
1.621	1	1	163	2	1	22	2769	22	2769	0
1.621	1	1	163	2	1	22	2769	22	2769	0
1.622	1	1	163	3	1	22	2769	22	2769	0
1.622	1	1	163	3	1	22	2769	22	2769	0
1.622	1	1	163	3	1	22	2769	22	2769	0
1.623	1	1	163	4	1	22	2769	22	2769	0
1.623	1	1	163	4	1	22	2769	22	2769	0
1.623	1	1	163	4	1	22	2769	22	2769	0
1.624	1	1	163	5	1	22	2769	22	2769	0
1.624	1	1	163	5	1	22	2769	22	2769	0
1.624	1	1	163	5	1	22	2769	22	2769	0
1.625	1	1	163	6	1	22	2769	22	2769	0
1.625	1	1	163	6	1	22	2769	22	2769	0
1.625	1	1	163	6	1	22	2769	22	2769	0
1.626	1	1	163	7	1	22	2769	22	2769	0
1.626	1	1	163	7	1	22	2769	22	2769	0
1.626	1	1	163	7	1	22	2769	22	2769	0
1.627	1	1	163	8	1	22	2769	22	2769	0
1.627	1	1	163	8	1	22	2769	22	2769	0
1.627	1	1	163	8	1	22	2769	22	2769	0
1.628	1	1	163	9	1	22	2769	22	2769	0
1.628	1	1	163	9	1	22	2769	22	2769	0
1.628	1	1	163	9	1	22	2769	22	2769	0
1.629	1	1	163	10	1	22	2769	22	2769	0
1.629	1	1	163	10	1	22	2769	22	2769	0
1.629	1	1	163	10	1	22	2769	22	2769	0
1.63	1	1	164	1	1	22	2769	22	2769	0
1.63	1	1	164	1	1	22	2769	22	2769	0
1.63	1	1	164	1	1	22	2769	22	2769	0
1.631	1	1	164	2	1	22	2769	22	2769	0
1.631	1	1	164	2	1	22	2769	22	2769	0
1.631	1	1	164	2	1	22	2769	22	2769	0
1.632	1	1	164	3	1	22	2769	22	2769	0
1.632	1	1	164	3	1	22	2769	22	2769	0
1.632	1	1	164	3	1	22	2769	22	2769	0
1.633	1	1	164	4	1	22	2769	22	2769	0
1.633	1	1	164	4	1	22	2769	22	2769	0
1.633	1	1	164	4	1	22	2769	22	2769	0
1.634	1	1	164	5	1	22	2769	22	2769	0
1.634	1	1	164	5	1	22	2769	22	2769	0
1.634	1	1	164	5	1	22	2769	22	2769	0
1.635	1	1	164	6	1	22	2769	22	2769	0
1.635	1	1	164	6	1	22	2769	22	2769	0
1.635	1	1	164	6	1	22	2769	22	2769	0
1.636	1	1	164	7	1	22	2769	22	2769	0
1.636	1	1	164	7	1	22	2769	22	2769	0
1.636	1	1	164	7	1	22	2769	22	2769	0
1.637	1	1	164	8	1	22	2769	22	2769	0
1.637	1	1	164	8	1	22	2769	22	2769	0
1.637	1	1	164	8	1	22	2769	22	2769	0
1.638	1	1	164	9	1	22	2769	22	2769	0
1.638	1	1	164	9	1	22	2769	22	2769	0
1.638	1	1	164	9	1	22	2769	22	2769	0
1.639	1	1	164	10	1	22	2769	22	2769	0
1.639	1	1	164	10	1	22	2769	22	2769	0
1.639	1	1	164	10	1	22	2769	22	2769	0
1.64	1	1	165	1	1	22	2769	22	2769	0
1.64	1	1	165	1	1	22	2769	22	2769	0
1.64	1	1	165	1	1	22	2769	22	2769	0
1.641	1	1	165	2	1	22	2769	22	2769	0
1.641	1	1	165	2	1	22	2769	22	2769	0
1.641	1	1	165	2	1	22	2769	22	2769	0
1.642	1	1	165	3	1	22	2769	22	2769	0
1.642	1	1	165	3	1	22	2769	22	2769	0
1.642	1	1	165	3	1	22	2769	22	2769	0
1.643	1	1	165	4	1	22	2769	22	2769	0
1.643	1	1	165	4	1	22	2769	22	2769	0
1.643	1	1	165	4	1	22	2769	22	2769	0
1.644	1	1	165	5	1	22	2769	22	2769	0
1.644	1	1	165	5	1	22	2769	22	2769	0
1.644	1	1	165	5	1	22	2769	22	2769	0
1.645	1	1	165	6	1	22	2769	22	2769	0
1.645	1	1	165	6	1	22	2769	22	2769	0
1.645	1	1	165	6	1	22	2769	22	2769	0
1.646	1	1	165	7	1	22	2769	22	2769	0
1.646	1	1	165	7	1	22	2769	22	2769	0
1.646	1	1	165	7	1	22	2769	22	2769	0
1.647	1	1	165	8	1	22	2769	22	2769	0
1.647	1	1	165	8	1	22	2769	22	2769	0
1.647	1	1	165	8	1	22	2769	22	2769	0
1.648	1	1	165	9	1	22	2769	22	2769	0
1.648	1	1	165	9	1	22	2769	22	2769	0
1.648	1	1	165	9	1	22	2769	22	2769	0
1.649	1	1	165	10	1	22	2769	22	2769	0
1.649	1	1	165	10	1	22	2769	22	2769	0
1.649	1	1	165	10	1	22	2769	22	2769	0
1.65	1	1	166	1	1	22	2769	22	2769	0
1.65	1	1	166	1	1	22	2769	22	2769	0
1.65	1	1	166	1	1	22	2769	22	2769	0
1.651	1	1	166	2	1	22	2769	22	2769	0
1.651	1	1	166	2	1	22	2769	22	2769	0
1.651	1	1	166	2	1	22	2769	22	2769	0
1.652	1	1	166	3	1	22	2769	22	2769	0
1.652	1	1	166	3	1	22	2769	22	2769	0
1.652	1	1	166	3	1	22	2769	22	2769	0
1.653	1	1	166	4	1	22	2769	22	2769	0
1.653	1	1	166	4	1	22	2769	22	2769	0
1.653	1	1	166	4	1	22	2769	22	2769	0
1.654	1	1	166	5	1	22	2769	22	2769	0
1.654	1	1	166	5	1	22	2769	22	2769	0
1.654	1	1	166	5	1	22	2769	22	2769	0
1.655	1	1	166	6	1	22	2769	22	2769	0
1.655	1	1	166	6	1	22	2769	22	2769	0
1.655	1	1	166	6	1	22	2769	22	2769	0
1.656	1	1	166	7	1	22	2769	22	2769	0
1.656	1	1	166	7	1	22	2769	22	2769	0
1.656	1	1	166	7	1	22	2769	22	2769	0
1.657	1	1	166	8	1	22	2769	22	2769	0
1.657	1	1	166	8	1	22	2769	22	2769	0
1.657	1	1	166	8	1	22	2769	22	2769	0
1.658	1	1	166	9	1	22	2769	22	2769	0
1.658	1	1	166	9	1	22	2769	22	2769	0
1.658	1	1	166	9	1	22	2769	22	2769	0
1.659	1	1	166	10	1	22	2769	22	2769	0
1.659	1	1	166	10	1	22	2769	22	2769	0
1.659	1	1	166	10	1	22	2769	22	2769	0
1.66	1	1	167	1	1	22	2769	22	2769	0
1.66	1	1	167	1	1	22	2769	22	2769	0
1.66	1	1	167	1	1	22	2769	22	2769	0
1.661	1	1	167	2	1	22	2769	22	2769	0
1.661	1	1	167	2	1	22	2769	22	2769	0
1.661	1	1	167	2	1	22	2769	22	2769	0
1.662	1	1	167	3	1	22	2769	22	2769	0
1.662	1	1	167	3	1	22	2769	22	2769	0
1.662	1	1	167	3	1	22	2769	22	2769	0
1.663	1	1	167	4	1	22	2769	22	2769	0
1.663	1	1	167	4	1	22	2769	22	2769	0
1.663	1	1	167	4	1	22	2769	22	2769	0
1.664	1	1	167	5	1	22	2769	22	2769	0
1.664	1	1	167	5	1	22	2769	22	2769	0
1.664	1	1	167	5	1	22	2769	22	2769	0
1.665	1	1	167	6	1	22	2769	22	2769	0
1.665	1	1	167	6	1	22	2769	22	2769	0
1.665	1	1	167	6	1	22	2769	22	2769	0
1.666	1	1	167	7	1	22	2769	22	2769	0
1.666	1	1	167	7	1	22	2769	22	2769	0
1.666	1	1	167	7	1	22	2769	22	2769	0
1.667	1	1	167	8	1	22	2769	22	2769	0
1.667	1	1	167	8	1	22	2769	22	2769	0
1.667	1	1	167	8	1	22	2769	22	2769	0
1.668	1	1	167	9	1	22	2769	22	2769	0
1.668	1	1	167	9	1	22	2769	22	2769	0
1.668	1	1	167	9	1	22	2769	22	2769	0
1.669	1	1	167	10	1	22	2769	22	2769	0
1.669	1	1	167	10	1	22	2769	22	2769	0
1.669	1	1	167	10	1	22	2769	22	2769	0
1.67	1	1	168	1	1	22	2769	22	2769	0
1.67	1	1	168	1	1	22	2769	22	2769	0
1.67	1	1	168	1	1	22	2769	22	2769	0
1.671	1	1	168	2	1	22	2769	22	2769	0
1.671	1	1	168	2	1	22	2769	22	2769	0
1.671	1	1	168	2	1	22	2769	22	2769	0
1.672	1	1	168	3	1	22	2769	22	2769	0
1.672	1	1	168	3	1	22	2769	22	2769	0
1.672	1	1	168	3	1	22	2769	22	2769	0
1.673	1	1	168	4	1	22	2769	22	2769	0
1.673	1	1	168	4	1	22	2769	22	2769	0
1.673	1	1	168	4	1	22	2769	22	2769	0
1.674	1	1	168	5	1	22	2769	22	2769	0
1.674	1	1	168	5	1	22	2769	22	2769	0
1.674	1	1	168	5	1	22	2769	22	2769	0
1.675	1	1	168	6	1	22	2769	22	2769	0
1.675	1	1	168	6	1	22	2769	22	2769	0
1.675	1	1	168	6	1	22	2769	22	2769	0
1.676	1	1	168	7	1	22	2769	22	2769	0
1.676	1	1	168	7	1	22	2769	22	2769	0
1.676	1	1	168	7	1	22	2769	22	2769	0
1.677	1	1	168	8	1	22	2769	22	2769	0
1.677	1	1	168	8	1	22	2769	22	2769	0
1.677	1	1	168	8	1	22	2769	22	2769	0
1.678	1	1	168	9	1	22	2769	22	2769	0
1.678	1	1	168	9	1	22	2769	22	2769	0
1.678	1	1	168	9	1	22	2769	22	2769	0
1.679	1	1	168	10	1	22	2769	22	2769	0
1.679	1	1	168	10	1	22	2769	22	2769	0
1.679	1	1	168	10	1	22	2769	22	2769	0
1.68	1	1	169	1	1	22	2769	22	2769	0
1.68	1	1	169	1	1	22	2769	22	2769	0
1.68	1	1	169	1	1	22	2769	22	2769	0
1.681	1	1	169	2	1	22	2769	22	2769	0
1.681	1	1	169	2	1	22	2769	22	2769	0
1.681	1	1	169	2	1	22	2769	22	2769	0
1.682	1	1	169	3	1	22	2769	22	2769	0
1.682	1	1	169	3	1	22	2769	22	2769	0
1.682	1	1	169	3	1	22	2769	22	2769	0
1.683	1	1	169	4	1	22	2769	22	2769	0
1.683	1	1	169	4	1	22	2769	22	2769	0
1.683	1	1	169	4	1	22	2769	22	2769	0
1.684	1	1	169	5	1	22	2769	22	2769	0
1.684	1	1	169	5	1	22	2769	22	2769	0
1.684	1	1	169	5	1	22	2769	22	2769	0
1.685	1	1	169	6	1	22	2769	22	2769	0
1.685	1	1	169	6	1	22	2769	22	2769	0
1.685	1	1	169	6	1	22	2769	22	2769	0
1.686	1	1	169	7	1	22	2769	22	2769	0
1.686	1	1	169	7	1	22	2769	22	2769	0
1.686	1	1	169	7	1	22	2769	22	2769	0
1.687	1	1	169	8	1	22	2769	22	2769	0
1.687	1	1	169	8	1	22	2769	22	2769	0
1.687	1	1	169	8	1	22	2769	22	2769	0
1.688	1	1	169	9	1	22	2769	22	2769	0
1.688	1	1	169	9	1	22	2769	22	2769	0
1.688	1	1	169	9	1	22	2769	22	2769	0
1.689	1	1	169	10	1	22	2769	22	2769	0
1.689	1	1	169	10	1	22	2769	22	2769	0
1.689	1	1	169	10	1	22	2769	22	2769	0
1.69	1	1	170	1	1	22	2769	22	2769	0
1.69	1	1	170	1	1	22	2769	22	2769	0
1.69	1	1	170	1	1	22	2769	22	2769	0
1.691	1	1	170	2	1	22	2769	22	2769	0
1.691	1	1	170	2	1	22	2769	22	2769	0
1.691	1	1	170	2	1	22	2769	22	2769	0
1.692	1	1	170	3	1	22	2769	22	2769	0
1.692	1	1	170	3	1	22	2769	22	2769	0
1.692	1	1	170	3	1	22	2769	22	2769	0
1.693	1	1	170	4	1	22	2769	22	2769	0
1.693	1	1	170	4	1	22	2769	22	2769	0
1.693	1	1	170	4	1	22	2769	22	2769	0
1.694	1	1	170	5	1	22	2769	22	2769	0
1.694	1	1	170	5	1	22	2769	22	2769	0
1.694	1	1	170	5	1	22	2769	22	2769	0
1.695	1	1	170	6	1	22	2769	22	2769	0
1.695	1	1	170	6	1	22	2769	22	2769	0
1.695	1	1	170	6	1	22	2769	22	2769	0
1.696	1	1	170	7	1	22	2769	22	2769	0
1.696	1	1	170	7	1	22	2769	22	2769	0
1.696	1	1	170	7	1	22	2769	22	2769	0
1.697	1	1	170	8	1	22	2769	22	2769	0
1.697	1	1	170	8	1	22	2769	22	2769	0
1.697	1	1	170	8	1	22	2769	22	2769	0
1.698	1	1	170	9	1	22	2769	22	2769	0
1.698	1	1	170	9	1	22	2769	22	2769	0
1.698	1	1	170	9	1	22	2769	22	2769	0
1.699	1	1	170	10	1	22	2769	22	2769	0
1.699	1	1	170	10	1	22	2769	22	2769	0
1.699	1	1	170	10	1	22	2769	22	2769	0
1.7	1	1	171	1	1	22	2769	22	2769	0
1.7	1	1	171	1	1	22	2769	22	2769	0
1.7	1	1	171	1	1	22	2769	22	2769	0
1.701	1	1	171	2	1	22	2769	22	2769	0
1.701	1	1	171	2	1	22	2769	22	2769	0
1.701	1	1	171	2	1	22	2769	22	2769	0
1.702	1	1	171	3	1	22	2769	22	2769	0
1.702	1	1	171	3	1	22	2769	22	2769	0
1.702	1	1	171	3	1	22	2769	22	2769	0
1.703	1	1	171	4	1	22	2769	22	2769	0
1.703	1	1	171	4	1	22	2769	22	2769	0
1.703	1	1	171	4	1	22	2769	22	2769	0
1.704	1	1	171	5	1	22	2769	22	2769	0
1.704	1	1	171	5	1	22	2769	22	2769	0
1.704	1	1	171	5	1	22	2769	22	2769	0
1.705	1	1	171	6	1	22	2769	22	2769	0
1.705	1	1	171	6	1	22	2769	22	2769	0
1.705	1	1	171	6	1	22	2769	22	2769	0
1.706	1	1	171	7	1	22	2769	22	2769	0
1.706	1	1	171	7	1	22	2769	22	2769	0
1.706	1	1	171	7	1	22	2769	22	2769	0
1.707	1	1	171	8	1	22	2769	22	2769	0
1.707	1	1	171	8	1	22	2769	22	2769	0
1.707	1	1	171	8	1	22	2769	22	2769	0
1.708	1	1	171	9	1	22	2769	22	2769	0
1.708	1	1	171	9	1	22	2769	22	2769	0
1.708	1	1	171	9	1	22	2769	22	2769	0
1.709	1	1	171	10	1	22	2769	22	2769	0
1.709	1	1	171	10	1	22	2769	22	2769	0
1.709	1	1	171	10	1	22	2769	22	2769	0
1.71	1	1	172	1	1	22	2769	22	2769	0
1.71	1	1	172	1	1	22	2769	22	2769	0
1.71	1	1	172	1	1	22	2769	22	2769	0
1.711	1	1	172	2	1	22	2769	22	2769	0
1.711	1	1	172	2	1	22	2769	22	2769	0
1.711	1	1	172	2	1	22	2769	22	2769	0
1.712	1	1	172	3	1	22	2769	22	2769	0
1.712	1	1	172	3	1	22	2769	22	2769	0
1.712	1	1	172	3	1	22	2769	22	2769	0
1.713	1	1	172	4	1	22	2769	22	2769	0
1.713	1	1	172	4	1	22	2769	22	2769	0
1.713	1	1	172	4	1	22	2769	22	2769	0
1.714	1	1	172	5	1	22	2769	22	2769	0
1.714	1	1	172	5	1	22	2769	22	2769	0
1.714	1	1	172	5	1	22	2769	22	2769	0
1.715	1	1	172	6	1	22	2769	22	2769	0
1.715	1	1	172	6	1	22	2769	22	2769	0
1.715	1	1	172	6	1	22	2769	22	2769	0
1.716	1	1	172	7	1	22	2769	22	2769	0
1.716	1	1	172	7	1	22	2769	22	2769	0
1.716	1	1	172	7	1	22	2769	22	2769	0
1.717	1	1	172	8	1	22	2769	22	2769	0
1.717	1	1	172	8	1	22	2769	22	2769	0
1.717	1	1	172	8	1	22	2769	22	2769	0
1.718	1	1	172	9	1	22	2769	22	2769	0
1.718	1	1	172	9	1	22	2769	22	2769	0
1.718	1	1	172	9	1	22	2769	22	2769	0
1.719	1	1	172	10	1	22	2769	22	2769	0
1.719	1	1	172	10	1	22	2769	22	2769	0
1.719	1	1	172	10	1	22	2769	22	2769	0
1.72	1	1	173	1	1	22	2769	22	2769	0
1.72	1	1	173	1	1	22	2769	22	2769	0
